Record Count,Loaded to Repository,Survey,Year,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE (kg/km2),Var Weight CPUE,Mean Number CPUE (number/km2),Var Number CPUE,Stratum Biomass (mt),Stratum Biomass Var,Min Stratum Biomass (lower 95% CL),Max Stratum Biomass (upper 95% CL),Stratum Population (number),Stratum Population Var,Min Stratum Population (lower 95% CL),Max Stratum Population (upper 95% CL)
1,2018-09-24 11:58:41,GOA,2011,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,5,790.5,59555.9353302541,867.5,79154.211907811,1681.6,269526.907492405,346.8,3016.4,1845491,358221054412.24,306707,3384275
1,2018-09-24 11:58:41,GOA,2011,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,4,905.6,65847.4524619578,984.3,46853.5496091039,1019.1,83377.0036154242,100.3,1937.9,1107632,59326647107.7317,332590,1882674
1,2018-09-24 11:58:41,GOA,2011,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,11,11,1039.5,106130.097672571,1588.6,169273.03201466,4082.1,1636717.99969878,1231.7,6932.5,6238720,2610496215849.46,2638934,9838507
1,2018-09-24 11:58:41,GOA,2011,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,905.8,27637.0881099139,969.5,40994.506099884,2292.7,177056.238660539,1263.1,3322.4,2453893,262630166641.482,1199868,3707918
1,2018-09-24 11:58:41,GOA,2011,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,1202.7,209868.581012394,1135.8,155647.535596831,1929.1,539926.986367287,39.9,3818.2,1821745,400432996806.364,194822,3448668
1,2018-09-24 11:58:41,GOA,2011,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,5,1266.6,267243.220920294,1095.1,212364.562623184,3688.1,2265794.5793361,0,7558.2,3188758,1800511433658.41,0,6638607
1,2018-09-24 11:58:41,GOA,2011,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,3,3,626.1,101480.394731464,530.3,60373.2109430996,693.2,124403.088950161,0,2210.9,587184,74010491888.9572,0,1757809
1,2018-09-24 11:58:41,GOA,2011,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,3,1407.1,112796.091794827,1178.8,94969.6027278987,2139.6,260801.981404553,0,4337.1,1792414,219584386041.425,0,3808793
1,2018-09-24 11:58:41,GOA,2011,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,7,7,1842.8,154214.617726603,1623,174239.914988936,4320.2,847543.349699353,2067.5,6573,3804745,957599761799.873,1410183,6199306
1,2018-09-24 11:58:41,GOA,2011,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,1,1,956,,982,,739,,,,758992,,,
1,2018-09-24 11:58:41,GOA,2011,410,Shumagin,501,700,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,1,180.4,32548.103793859,193.6,37480.9310647156,361.8,130922.905080108,0,1918.8,388285,150764923547.58,0,2059073
1,2018-09-24 11:58:41,GOA,2011,420,Chirikof,501,700,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,4,417.2,51131.328958648,342,34840.3083401971,814.9,195067.518334819,0,2041,667918,132916797281.731,0,1679985
1,2018-09-24 11:58:41,GOA,2011,430,Kodiak,501,700,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,3,651.7,325438.177029092,573,274984.731995521,1137,990779.990293824,0,4304.3,999737,837177041073.201,0,3911183
1,2018-09-24 11:58:41,GOA,2011,440,Yakutat,501,700,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,2,150,13067.8365943405,92.5,3062.58505941751,220.4,28209.7112671754,0,2354.5,135972,6611242774.09082,0,1169091
1,2018-09-24 11:58:41,GOA,2011,450,Southeastern,501,700,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,1,107,11442.7636482449,106.1,11249.0955461484,110.6,12221.3243847916,0,586.2,109611,12014479187.9958,0,581265
1,2018-09-24 11:58:41,GOA,2013,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,7,4818,22076249.5524166,5912.8,33511347.1966627,40147,1532846489.73959,0,130430.5,49269649,2326833223862790,0,160504770
1,2018-09-24 11:58:41,GOA,2013,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,28,1586,158120.70295868,2642.3,593974.082338871,21698,29596456.8772925,10588.9,32807,36150200,111177903874900,14619161,57681239
1,2018-09-24 11:58:41,GOA,2013,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,14,1564.8,767158.182940821,2284,1921541.60390559,10759.3,36268892.8639684,0,23526.7,15704691,90844610818791.1,0,35910928
1,2018-09-24 11:58:41,GOA,2013,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,27,27,2582.2,614051.903413477,4349.4,1453877.45705176,32016,94398179.8713713,12040.2,51991.8,53927817,223504535917528,23190477,84665157
1,2018-09-24 11:58:41,GOA,2013,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,9,1872.3,793299.061280987,2365.5,1008818.91108418,14867.5,50023162.4215404,0,30144.6,18783732,63613225712883,1556026,36011438
1,2018-09-24 11:58:41,GOA,2013,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,12,657.1,34021.350166709,1197.1,93245.0917185841,4798,1814034.03905643,1863.2,7732.8,8741049,4971871178645.01,3882382,13599716
1,2018-09-24 11:58:41,GOA,2013,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,27,15,704.4,41856.2142534968,1066.6,173416.046034316,7601.8,4874889.59660295,3062.3,12141.3,11511058,20197337331483.1,2271096,20751019
1,2018-09-24 11:58:41,GOA,2013,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,14,4488.2,1317277.81080836,4756,1040054.0552841,25879.5,43796353.2811481,11584.9,40174.2,27423471,34579322951443.7,14721767,40125176
1,2018-09-24 11:58:41,GOA,2013,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,32,22,1667.8,267945.425625928,1997.8,257344.83468728,25689.2,63571911.1021086,9408,41970.5,30772891,61056847360276.7,14816932,46728851
1,2018-09-24 11:58:41,GOA,2013,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,12,6,187.1,9012.88429278058,165.3,5538.35956416995,1850.1,881013.009932813,0,3916,1634476,541376841332.355,15017,3253935
1,2018-09-24 11:58:41,GOA,2013,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,7,11290.7,28787618.3359465,15352.1,46399303.6553855,59390.2,796509142.616283,0,128450.7,80753249,1283797400023040,0,168429549
1,2018-09-24 11:58:41,GOA,2013,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,2790.5,827917.729171057,3507.3,1554625.01828325,6137.9,4005744.93471696,1404.5,10871.3,7714834,7521799658291.59,1228609,14201059
1,2018-09-24 11:58:41,GOA,2013,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,7,3269.1,1294170.59985952,6474.8,5233986.30279557,32518.6,128052324.493362,4828.3,60208.9,64406187,517879259899850,8719904,120092469
1,2018-09-24 11:58:41,GOA,2013,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,5,4,9105.3,21678913.7006397,16674.3,79166487.1101808,61136.1,977327893.76287,0,147920.1,111956395,3568980308349820,0,277797254
1,2018-09-24 11:58:41,GOA,2013,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,6,1503.1,1556581.76718781,2957.6,6842034.27416632,9839.8,66706332.5516579,0,29825.4,19361217,293211075218326,0,61262195
1,2018-09-24 11:58:41,GOA,2013,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,11240.2,32473061.6493879,18188.6,86039854.7032387,47718.1,585252506.019857,0,124697,77216379,1550671172504120,0,202518964
1,2018-09-24 11:58:41,GOA,2013,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,22,19,4446.8,2952834.81588245,8831.1,11647133.4002928,36257.8,196314674.423778,7114.5,65401.2,72006210,774341723807358,14126058,129886363
1,2018-09-24 11:58:41,GOA,2013,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,3,3,5195.5,930549.39250341,7731.5,3892486.49685844,11836.6,4829911.10731816,2379.9,21293.4,17614156,20203509795095.2,0,36955415
1,2018-09-24 11:58:41,GOA,2013,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,13,13,5702.5,2876102.70023353,9053.2,7022263.80268781,63320.3,354622548.664633,22286.6,104354,100527446,865842894588692,36409917,164644976
1,2018-09-24 11:58:41,GOA,2013,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,18,18,8402.4,3452532.71573868,9328.8,3138359.0390741,64989.5,206545460.234176,34665.2,95313.7,72154907,187750230186293,43243270,101066545
1,2018-09-24 11:58:41,GOA,2013,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,19,2793.8,597735.527441421,4288.1,1713546.93469328,13998.9,15007641.9486544,5859.6,22138.1,21486629,43022871617098.8,7705787,35267471
1,2018-09-24 11:58:41,GOA,2013,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,22,22,14430.5,26780308.3350706,15730.9,40126012.9161311,114171.2,1676345098.76244,29009.4,199333,124459222,2511735273665490,20215414,228703030
1,2018-09-24 11:58:41,GOA,2013,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,24,24,24159.1,119941782.098343,23788.3,99487422.8118877,177241.1,6455601866.52668,11003.6,343478.5,174520747,5354691093998890,23120111,325921384
1,2018-09-24 11:58:41,GOA,2013,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,12,12,8235.5,12523883.3604356,7178.6,7666175.37996608,90431.7,1510098364.11232,4900.9,175962.6,78827056,924368150605502,11909121,145744990
1,2018-09-24 11:58:41,GOA,2013,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,1503,116328.304274019,3380.9,2044348.0174374,18151.8,16966971.1400197,8834.4,27469.2,40830969,298176733757855,1771218,79890721
1,2018-09-24 11:58:41,GOA,2013,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,21,20,2810.1,1092022.23573973,2959.5,1562943.32944136,14123.2,27583090.3834587,3167.6,25078.8,14873747,39477957233171.1,1767099,27980395
1,2018-09-24 11:58:41,GOA,2013,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,8895.5,6355989.62671637,12373.9,18684295.3449123,65342.8,342955934.137921,21545.3,109140.4,90893674,1008165579249640,15801085,165986263
1,2018-09-24 11:58:41,GOA,2013,141,Yakutat,101,200,Yakataga Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,6,6,3309.2,465756.92166085,4606.3,1097268.13472447,17461,12967634.1737964,8202.7,26719.3,24305212,30550209991365.4,10094717,38515706
1,2018-09-24 11:58:41,GOA,2013,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,9,1245.3,27264.8180142387,2940.4,170399.545418417,11247.5,2224135.43263388,7808.4,14686.6,26557630,13900392310408.4,17960118,35155143
1,2018-09-24 11:58:41,GOA,2013,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,4,3,4790,16532310.0899296,7746.6,21047390.7937467,37014.6,987222521.842831,0,136993.3,59862186,1256839371182080,0,172670229
1,2018-09-24 11:58:41,GOA,2013,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,7,7597.3,22011935.3436281,10267.4,34617454.649431,31881.2,387621858.466745,0,80058,43086035,609600287168072,0,103502672
1,2018-09-24 11:58:41,GOA,2013,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,6,6,3185.9,3857736.20250197,6792.6,6183412.08267218,21943.8,183020244.602747,0,56725.6,46786308,293355878278115,2751158,90821457
1,2018-09-24 11:58:41,GOA,2013,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,13,13,1127.6,216410.948752128,1583.2,434130.694236266,3143.7,1682088.64412009,317.6,5969.8,4413880,3374350119758.49,411187,8416573
1,2018-09-24 11:58:41,GOA,2013,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,8,8,3404.3,1175217.72214558,3287,977728.604172797,34103.5,117940168.887007,8419.5,59787.4,32928207,98120947743427.8,9501458,56354955
1,2018-09-24 11:58:41,GOA,2013,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,370,11133.8817055346,366.8,12510.2126403825,565.5,26005.8598243502,150.9,980.1,560569,29220611903.6523,121081,1000056
1,2018-09-24 11:58:41,GOA,2013,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,10,10,1431.9,227219.81097104,1455.4,359194.661217363,9535.6,10076836.767108,2355.1,16716.1,9692094,15929711204474.8,663990,18720198
1,2018-09-24 11:58:41,GOA,2013,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,1573.1,317657.990264091,1373.5,245455.506997342,2552.5,836354.160081282,13.8,5091.2,2228619,646253960813.065,0,4460243
1,2018-09-24 11:58:41,GOA,2013,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,3,3,3352.1,1844380.48068244,3006.6,1946764.57931078,10754.2,18983692.7529413,0,29502.5,9645978,20037503662080.8,0,28907613
1,2018-09-24 11:58:41,GOA,2013,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,7,7,1135.8,202349.911103873,1221.6,219706.187753163,3455.8,1873363.88387135,106.6,6805,3716830,2034049014177.98,226916,7206743
1,2018-09-24 11:58:41,GOA,2013,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,5713.9,5943419.32899756,5509.5,6453060.0061125,12155.5,26897595.0556775,0,25489.4,11720549,29204029752293.7,0,25614426
1,2018-09-24 11:58:41,GOA,2013,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,3,952,133562.088419816,904.8,87780.1656698828,1071.3,169118.262175689,0,2840.8,1018152,111148524609.19,0,2452727
1,2018-09-24 11:58:41,GOA,2013,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,5,1174.8,431028.713665912,1556.7,485665.577134721,4613.5,6647242.10676322,0,11242.1,6113277,7489841330240.59,0,13149480
1,2018-09-24 11:58:41,GOA,2013,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,859.7,54435.3395707455,825,87211.7628858382,2175.9,348738.493587827,536.6,3815.3,2088095,558719740737.891,13103,4163088
1,2018-09-24 11:58:41,GOA,2013,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,1694.8,1924092.05390216,1408.1,1373600.81988718,2718.4,4950094.09767383,0,8894.6,2258492,3533850315162.32,0,7476967
1,2018-09-24 11:58:41,GOA,2013,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,4,165.2,3364.45899407738,94.7,1298.18786224826,481,28525.2247930837,12.1,949.8,275648,11006554295.7938,0,566884
1,2018-09-24 11:58:41,GOA,2013,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,2,2,637,169659.762591611,445.3,61082.6069298476,705.3,207983.015761795,0,6499.9,493085,74880128356.9058,0,3969984
1,2018-09-24 11:58:41,GOA,2013,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,3218.2,426246.84634414,2527.4,215948.961584041,4893.5,985548.526771672,2137.6,7649.4,3843035,499307344493.975,1881466,5804603
1,2018-09-24 11:58:41,GOA,2013,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,1268,501164.169226731,974.6,281619.644692818,2972.5,2754332.66312499,0,8253.4,2284674,1547744698412.71,0,6243349
1,2018-09-24 11:58:41,GOA,2013,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,3,3602.7,747458.693534932,3403,442106.336609498,2783.7,446235.43790779,0,5658.1,2629331,263939019540.654,418665,4839997
1,2018-09-24 11:58:41,GOA,2013,410,Shumagin,501,700,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2013,420,Chirikof,501,700,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,3,127.3,3278.1556271543,61.1,545.564201327943,248.7,12506.259780994,0,729.9,119301,2081343415.33402,0,315611
1,2018-09-24 11:58:41,GOA,2013,430,Kodiak,501,700,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,1,139.7,19510.7497469189,70.7,5001.9547500513,243.7,59399.48601405,0,3340.4,123403,15228197023.3104,0,1691356
1,2018-09-24 11:58:41,GOA,2013,440,Yakutat,501,700,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,1,41.6,1727.09606148013,18.4,338.142388104027,61.1,3728.30505442122,0,836.9,27018,729952434.493934,0,370304
1,2018-09-24 11:58:41,GOA,2013,450,Southeastern,501,700,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,1,31,963.657206275097,17.5,307.592711633023,32.1,1029.22402975931,0,439.7,18125,328521187.959816,0,248423
1,2018-09-24 11:58:41,GOA,2015,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,13,1450.6,367006.736031249,2667.8,500713.210931253,12087.3,25482815.17205,1087.6,23087,22230070,34766615856550.3,9381984,35078156
1,2018-09-24 11:58:41,GOA,2015,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,44,41,2951.6,292462.189390768,9344.3,3881167.44219229,40381.7,54742006.6732459,25428.8,55334.6,127841270,726462776138892,73369311,182313230
1,2018-09-24 11:58:41,GOA,2015,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,15,1969.4,437321.909089194,8283.1,11502324.9357966,13541.3,20675242.4995585,3988,23094.6,56953209,543794748018923,7959134,105947283
1,2018-09-24 11:58:41,GOA,2015,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,31,26,5084.8,2603587.9579848,13913.9,18415280.2348664,63045.1,400249495.201535,22192.4,103897.8,172515078,2830980453491210,63866469,281163688
1,2018-09-24 11:58:41,GOA,2015,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,9,1567.5,327691.138234482,3424.7,2124859.33742908,12447.2,20663262.8627261,2810.3,22084,27195292,133987532504457,2655659,51734925
1,2018-09-24 11:58:41,GOA,2015,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,16,14,916.3,128159.376655356,1736.5,564270.228390616,6691.2,6833516.91034778,1120.6,12261.9,12679918,30087148114666.9,991010,24368827
1,2018-09-24 11:58:41,GOA,2015,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,26,13,334.6,28450.8194734792,563.2,35057.2745526903,3610.6,3313596.47162799,0,7360.5,6077527,4083033930568.28,1914984,10240070
1,2018-09-24 11:58:41,GOA,2015,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,18,7557.1,3983637.92232496,14126.5,15622759.1540982,43575.1,132446483.466732,19395.6,67754.5,81454398,519419573855341,33570973,129337823
1,2018-09-24 11:58:41,GOA,2015,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,26,822.5,94246.0281065464,1015.3,108891.519946449,12669.4,22360524.0004383,3013.4,22325.4,15638053,25835268542607.6,5258893,26017214
1,2018-09-24 11:58:41,GOA,2015,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,7,219.7,31364.738978709,663.7,222088.288099859,2172.3,3065915.65982086,0,5928.2,6561746,21709218138572,0,16555978
1,2018-09-24 11:58:41,GOA,2015,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,9,2035.5,462294.759226753,1959,418754.527287096,10706.7,12790985.2774417,2459.4,18954,10304516,11586293996389.6,2455205,18153828
1,2018-09-24 11:58:41,GOA,2015,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,8,5013.8,11032485.4637852,7553.3,35873440.2060011,11028.5,53378881.9912629,0,27876.4,16614319,173567791017035,0,46994746
1,2018-09-24 11:58:41,GOA,2015,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,648.6,20753.6040717365,992.4,49028.2597925716,6451.8,2053475.20897882,3210.4,9693.3,9871918,4851124444477.98,4889802,14854033
1,2018-09-24 11:58:41,GOA,2015,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,9,3215.6,1008939.50386721,4559.9,812178.754161591,21590.3,45484969.1209202,6038.1,37142.6,30616859,36614609113937.1,16663252,44570467
1,2018-09-24 11:58:41,GOA,2015,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,5,80.8,1714.75962595285,275.9,30416.0724101339,528.8,73484.9451960501,0,1153.9,1806215,1303461651597.83,0,4438958
1,2018-09-24 11:58:41,GOA,2015,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,5,5,11830,27243454.499788,29077.3,102997097.576807,50222.2,491000823.722435,0,111734.3,123442392,1856286608279640,3839419,243045366
1,2018-09-24 11:58:41,GOA,2015,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,41,39,2956.5,451288.869923313,7711,3817184.17036858,24106.2,30003245.3876339,13036.2,35176.3,62873107,253779609882296,30677644,95068570
1,2018-09-24 11:58:41,GOA,2015,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,12258,5975622.69186611,27235.2,89260294.1806407,27926.7,31015792.0096443,10205.6,45647.9,62048403,463295435770201,0,130538722
1,2018-09-24 11:58:41,GOA,2015,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,20,20,6735.3,1114677.23152922,14206.7,4359920.7185746,74788.9,137439348.306732,50251.7,99326,157751430,537576838640402,109223753,206279107
1,2018-09-24 11:58:41,GOA,2015,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,34,34,16413.1,11608271.8594932,19033.5,9512806.15904459,126948.8,694457098.932798,73136.9,180760.7,147217021,569097265112514,98503560,195930482
1,2018-09-24 11:58:41,GOA,2015,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,32,31,2702.5,427997.130239212,4637,1186306.41187369,13541.5,10745935.9378821,6847.6,20235.4,23234680,29785182665987.7,12090301,34379059
1,2018-09-24 11:58:41,GOA,2015,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,29,29,13886.1,5994957.21113208,25674.7,18635287.9597375,109863.7,375261442.565662,70190.5,149536.9,203132593,1166497907510010,133185135,273080051
1,2018-09-24 11:58:41,GOA,2015,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,33,21279.1,99131465.2329342,21756.8,78711167.3802547,156112.3,5335532462.44535,6955,305269.6,159616808,4236454971461410,26706998,292526617
